,id
2498,8781
2499,406236
2500,401286
2501,399966
2502,400574
2503,400667
2504,400816
2505,400772
2506,401207
2507,401447
2508,401670
2509,401914
2510,401924
2511,394070
2512,402531
2513,402678
2514,309953
2515,405341
2516,405429
2517,405652
2518,405812
2519,126525
2520,336075
2521,57616
2522,9680
2523,14742
2524,104714
2525,38963
2526,17632
2527,405712
2528,82046
2529,408345
2530,400850
2531,404272
2532,403522
2533,371281
2534,400054
2535,400113
2536,401847
2537,401685
2538,402322
2539,391642
2540,367819
2541,402657
2542,405810
2543,387643
2544,408278
2545,405221
2546,407598
2547,407973
2548,17278
2549,4689
2550,24346
2551,42606
2552,401221
2553,22208
2554,9498
2555,47818
2556,161481
2557,247245
2558,5032
2559,13750
2560,307971
2561,67428
2562,69169
2563,78069
2564,400004
2565,400271
2566,400266
2567,400907
2568,84101
2569,402124
2570,402339
2571,402598
2572,397333
2573,402603
2574,402809
2575,403395
2576,403427
2577,79868
2578,403830
2579,404063
2580,154737
2581,405173
2582,405289
2583,408070
2584,17288
2585,42392
2586,409385
2587,98441
2588,26155
2589,13239
2590,343196
2591,49393
2592,406289
2593,400172
2594,391478
2595,400428
2596,400750
2597,400537
2598,402442
2599,402629
2600,403244
2601,403580
2602,402800
2603,404713
2604,404850
2605,405201
2606,407710
2607,129013
2608,25720
2609,22509
2610,5112
2611,38029
2612,110937
2613,69376
2614,39015
2615,64972
2616,394079
2617,182240
2618,21898
2619,408941
2620,399873
2621,406214
2622,406465
2623,406848
2624,407520
2625,400034
2626,400184
2627,400766
2628,400769
2629,400840
2630,76754
2631,400045
2632,402240
2633,402295
2634,402305
2635,402300
2636,402112
2637,401122
2638,404832
2639,405298
2640,404521
2641,405860
2642,12710
2643,36419
2644,29172
2645,98672
2646,14046
2647,408578
2648,409751
2649,410161
2650,405174
2651,402409
2652,399860
2653,399956
2654,399950
2655,400022
2656,400067
2657,400095
2658,400171
2659,401687
2660,401742
2661,401811
2662,402415
2663,326875
2664,402803
2665,401462
2666,402920
2667,400204
2668,403518
2669,401857
2670,403906
2671,399979
2672,404230
2673,405246
2674,401250
2675,400214
2676,12440
2677,101470
2678,106553
2679,38012
2680,38005
2681,302125
2682,14942
2683,244198
2684,308137
2685,399237
2686,399573
2687,399643
2688,399685
2689,399761
2690,400350
2691,401082
2692,401407
2693,401877
2694,402700
2695,402214
2696,402824
2697,400151
2698,403187
2699,181838
2700,403870
2701,405575
2702,405586
2703,290343
2704,408311
2705,281861
2706,335559
2707,59625
2708,406364
2709,40433
2710,11305
2711,196867
2712,45938
2713,36074
2714,286326
2715,401459
2716,400865
2717,399570
2718,399878
2719,400181
2720,400397
2721,400875
2722,347332
2723,405259
2724,407122
2725,186376
2726,92366
2727,61212
2728,44290
2729,398495
2730,407437
2731,284469
2732,405285
2733,399786
2734,399816
2735,400240
2736,400325
2737,400352
2738,400701
2739,400980
2740,401224
2741,401335
2742,402043
2743,402196
2744,403727
2745,405084
2746,405558
2747,405785
2748,17696
2749,190035
2750,17940
2751,120620
2752,377665
2753,406542
2754,410291
2755,399781
2756,399973
2757,400547
2758,400613
2759,400674
2760,400743
2761,401251
2762,401722
2763,401752
2764,45567
2765,47821
2766,405762
2767,230419
2768,291326
2769,48380
2770,106565
2771,22281
2772,130440
2773,37898
2774,256386
2775,392329
2776,186079
2777,215847
2778,410023
2779,398356
2780,363301
2781,346104
2782,399569
2783,399635
2784,399762
2785,399793
2786,399811
2787,399921
2788,400112
2789,399912
2790,400580
2791,400684
2792,401084
2793,401160
2794,401195
2795,401357
2796,401808
2797,400861
2798,403113
2799,403643
2800,402118
2801,404915
2802,55049
2803,51830
2804,400484
2805,3587
2806,48181
2807,111954
2808,136924
2809,158147
2810,23537
2811,231181
2812,409910
2813,406074
2814,406583
2815,402126
2816,398731
2817,398956
2818,399664
2819,399784
2820,399994
2821,400490
2822,400649
2823,401317
2824,401584
2825,402239
2826,402940
2827,403259
2828,403355
2829,403429
2830,402994
2831,403934
2832,405133
2833,401277
2834,408264
2835,401513
2836,71831
2837,61852
2838,56938
2839,30638
2840,409675
2841,40064
2842,408407
2843,408784
2844,49403
2845,406133
2846,407744
2847,381315
2848,404508
2849,398823
2850,398899
2851,399183
2852,399615
2853,399854
2854,399849
2855,399886
2856,399925
2857,400071
2858,400390
2859,400618
2860,354757
2861,401705
2862,398239
2863,401860
2864,403413
2865,403910
2866,338228
2867,401765
2868,51673
2869,29272
2870,9598
2871,72951
2872,44087
2873,151038
2874,52976
2875,85585
2876,378259
2877,337935
2878,93732
2879,398953
2880,399175
2881,248734
2882,399399
2883,399556
2884,399618
2885,400342
2886,400321
2887,380206
2888,401899
2889,401611
2890,402262
2891,402936
2892,138273
2893,405376
2894,405781
2895,386379
2896,407749
2897,2851
2898,37258
2899,93811
2900,29515
2901,49694
2902,13094
2903,78610
2904,15849
2905,32809
2906,392843
2907,30700
2908,286996
2909,405176
2910,410238
2911,399987
2912,404119
2913,398835
2914,403403
2915,401873
2916,402842
2917,399253
2918,403190
2919,405906
2920,401882
2921,404198
2922,399651
2923,400308
2924,402577
2925,399193
2926,400030
2927,401083
2928,401962
2929,402329
2930,404607
2931,398400
2932,398669
2933,399476
2934,400250
2935,400992
2936,372850
2937,401519
2938,401777
2939,403524
2940,321781
2941,398881
2942,14099
2943,392779
2944,408887
2945,208141
2946,254096
2947,34873
2948,31408
2949,162631
2950,35370
2951,399696
2952,406543
2953,406610
2954,406673
2955,402449
2956,398864
2957,399727
2958,399843
2959,400272
2960,400591
2961,400722
2962,398248
2963,402893
2964,403130
2965,403373
2966,404500
2967,403658
2968,54002
2969,44777
2970,74633
2971,404031
2972,271367
2973,401190
2974,115650
2975,399401
2976,399550
2977,399619
2978,401236
2979,401681
2980,402002
2981,399484
2982,398998
2983,405746
2984,88906
2985,409587
2986,290971
2987,399390
2988,399464
2989,399701
2990,399763
2991,398894
2992,399833
2993,400730
2994,402277
2995,402309
2996,403847
2997,404959
2998,399257
2999,404973
3000,313972
3001,407914
3002,1841
3003,33374
3004,51325
3005,2006
3006,1933
3007,125756
3008,53240
3009,42999
3010,77298
3011,408561
3012,408808
3013,409166
3014,409963
3015,398012
3016,393908
3017,398198
3018,398279
3019,398420
3020,398534
3021,399248
3022,399547
3023,399637
3024,399789
3025,400196
3026,401012
3027,172597
3028,401072
3029,401087
3030,403999
3031,404004
3032,406091
3033,406691
3034,59574
3035,50188
3036,27584
3037,65030
3038,125430
3039,399530
3040,404734
3041,402850
3042,398128
3043,398110
3044,398395
3045,399112
3046,399896
3047,400344
3048,400986
3049,401198
3050,402174
3051,402364
3052,402491
3053,402862
3054,403186
3055,404309
3056,405166
3057,405612
3058,128803
3059,161282
3060,38486
3061,182126
3062,60613
3063,35838
3064,44736
3065,404595
3066,397986
3067,398041
3068,398074
3069,398121
3070,398613
3071,399633
3072,400109
3073,400168
3074,400472
3075,400973
3076,402029
3077,402529
3078,403227
3079,403432
3080,404875
3081,405577
3082,402418
3083,75097
3084,39257
3085,22489
3086,7341
3087,22846
3088,103031
3089,51399
3090,408453
3091,408560
3092,398037
3093,398496
3094,398603
3095,398654
3096,398785
3097,399264
3098,399435
3099,399780
3100,400323
3101,398290
3102,400550
3103,400869
3104,400962
3105,379026
3106,401173
3107,103366
3108,397947
3109,401731
3110,406419
3111,93722
3112,103537
3113,301540
3114,34766
3115,2254
3116,50501
3117,15423
3118,191947
3119,309076
3120,26512
3121,153328
3122,44683
3123,34733
3124,409146
3125,409657
3126,52173
3127,397533
3128,397904
3129,398213
3130,398425
3131,397680
3132,399385
3133,400813
3134,400877
3135,401248
3136,401394
3137,401694
3138,402336
3139,402636
3140,397691
3141,272400
3142,397579
3143,65611
3144,97872
3145,296116
3146,48536
3147,288518
3148,239386
3149,400894
3150,400940
3151,397749
3152,395846
3153,397862
3154,397921
3155,397902
3156,398432
3157,399325
3158,399632
3159,400296
3160,401392
3161,398497
3162,405475
3163,405796
3164,406825
3165,406873
3166,398337
3167,28398
3168,25160
3169,11483
3170,30542
3171,24880
3172,97226
3173,339896
3174,407703
3175,401797
3176,399518
3177,410132
3178,210628
3179,409781
3180,406828
3181,406789
3182,397629
3183,397927
3184,398016
3185,398225
3186,397922
3187,398450
3188,398443
3189,398703
3190,399008
3191,399407
3192,399522
3193,108535
3194,400299
3195,400597
3196,400755
3197,400852
3198,397856
3199,403743
3200,404909
3201,366607
3202,178846
3203,29485
3204,50851
3205,8536
3206,55420
3207,402668
3208,409020
3209,279786
3210,404229
3211,397763
3212,398978
3213,399013
3214,195172
3215,399247
3216,400823
3217,400291
3218,401252
3219,401439
3220,136352
3221,402626
3222,403707
3223,403836
3224,404421
3225,405248
3226,406531
3227,345770
3228,406736
3229,407052
3230,61767
3231,43142
3232,111214
3233,296030
3234,74715
3235,29308
3236,48894
3237,56191
3238,44930
3239,10505
3240,13211
3241,45766
3242,408979
3243,409168
3244,398061
3245,398177
3246,398201
3247,398536
3248,104779
3249,398807
3250,399520
3251,398009
3252,401456
3253,399170
3254,288035
3255,403366
3256,403624
3257,398451
3258,404173
3259,398588
3260,98928
3261,39815
3262,310980
3263,16253
3264,19191
3265,106215
3266,202980
3267,399054
3268,399428
3269,399895
3270,398568
3271,401340
3272,401695
3273,403102
3274,404023
3275,108161
3276,408039
3277,58860
3278,22399
3279,32929
3280,30367
3281,189079
3282,347018
3283,331222
3284,16421
3285,400821
3286,408124
3287,398210
3288,398500
3289,399219
3290,401110
3291,401836
3292,402744
3293,397777
3294,404127
3295,404591
3296,23870
3297,66535
3298,77415
3299,97755
3300,23095
3301,152379
3302,15026
3303,161693
3304,54762
3305,399506
3306,409205
3307,397622
3308,397379
3309,397988
3310,398737
3311,399840
3312,399877
3313,400522
3314,400604
3315,401642
3316,401987
3317,402951
3318,403899
3319,405715
3320,397050
3321,268738
3322,70345
3323,21799
3324,100305
3325,169742
3326,17329
3327,27583
3328,408478
3329,410202
3330,397826
3331,397874
3332,397908
3333,398092
3334,398404
3335,398440
3336,399266
3337,398612
3338,399333
3339,397716
3340,399376
3341,399734
3342,399801
3343,400021
3344,401025
3345,397612
3346,401859
3347,401950
3348,402373
3349,403142
3350,401089
3351,403331
3352,403818
3353,398019
3354,404681
3355,405249
3356,405019
3357,407352
3358,408110
3359,402847
3360,405583
3361,408386
3362,37876
3363,9232
3364,31998
3365,9553
3366,405893
3367,398190
3368,397803
3369,398446
3370,398735
3371,397891
3372,399148
3373,399511
3374,400306
3375,400731
3376,401022
3377,401234
3378,403770
3379,405123
3380,405458
3381,405679
3382,399778
3383,309227
3384,51889
3385,40166
3386,139211
3387,56314
3388,409490
3389,398456
3390,409765
3391,410041
3392,398119
3393,397106
3394,397511
3395,397851
3396,397934
3397,397931
3398,397981
3399,398246
3400,398781
3401,398784
3402,398903
3403,399040
3404,399851
3405,400403
3406,400697
3407,403198
3408,401625
3409,403957
3410,405297
3411,322672
3412,398140
3413,374705
3414,398636
3415,32710
3416,13027
3417,5322
3418,193105
3419,174906
3420,409436
3421,408584
3422,398309
3423,397920
3424,397901
3425,398741
3426,398811
3427,52322
3428,399614
3429,400311
3430,398508
3431,400778
3432,400811
3433,399918
3434,401377
3435,398803
3436,399022
3437,403128
3438,403369
3439,403684
3440,350169
3441,402891
3442,26513
3443,40683
3444,102654
3445,232601
3446,27929
3447,44920
3448,409836
3449,398976
3450,398794
3451,405848
3452,398793
3453,398266
3454,398772
3455,399916
3456,400338
3457,408044
3458,410302
3459,397909
3460,400406
3461,400779
3462,398333
3463,401764
3464,402342
3465,404470
3466,402826
3467,400759
3468,398829
3469,399551
3470,398855
3471,400232
3472,402846
3473,404501
3474,397085
3475,398056
3476,398431
3477,399564
3478,401955
3479,401995
3480,403576
3481,27327
3482,129160
3483,23128
3484,61263
3485,175126
3486,409417
3487,6891
3488,73472
3489,269464
3490,269618
3491,17718
3492,47791
3493,8451
3494,275637
3495,405942
3496,396610
3497,397551
3498,397649
3499,381527
3500,393312
3501,358101
3502,398233
3503,399026
3504,399542
3505,117614
3506,394229
3507,402991
3508,403428
3509,49191
3510,11703
3511,208439
3512,25194
3513,34768
3514,55819
3515,403835
3516,13371
3517,42546
3518,30014
3519,38677
3520,408994
3521,409008
3522,406274
3523,396580
3524,397001
3525,398000
3526,382450
3527,398297
3528,337206
3529,398857
3530,399567
3531,397685
3532,400893
3533,399546
3534,401901
3535,123683
3536,38538
3537,31738
3538,17593
3539,287418
3540,251525
3541,400589
3542,44912
3543,8749
3544,26285
3545,385763
3546,397309
3547,398870
3548,48341
3549,398751
3550,402381
3551,400391
3552,398487
3553,404599
3554,393188
3555,148863
3556,404568
3557,400926
3558,38956
3559,325233
3560,29604
3561,405095
3562,31877
3563,28154
3564,16695
3565,87288
3566,312931
3567,177493
3568,173985
3569,397019
3570,397302
3571,397522
3572,397573
3573,398946
3574,399023
3575,397331
3576,400179
3577,400388
3578,398907
3579,401320
3580,401719
3581,403744
3582,399698
3583,406791
3584,407145
3585,49242
3586,300520
3587,45845
3588,253631
3589,241429
3590,76392
3591,9127
3592,6825
3593,34495
3594,49404
3595,406000
3596,407950
3597,410014
3598,396459
3599,396750
3600,397928
3601,396418
3602,398462
3603,398678
3604,398777
3605,397863
3606,391007
3607,399323
3608,401165
3609,401452
3610,402813
3611,403606
3612,408247
3613,92661
3614,77193
3615,61823
3616,244886
3617,19960
3618,45629
3619,66199
3620,57071
3621,22354
3622,28860
3623,50062
3624,44593
3625,149941
3626,270024
3627,409408
3628,49399
3629,401701
3630,406733
3631,407249
3632,396981
3633,397136
3634,397753
3635,372067
3636,398780
3637,399649
3638,401127
3639,403156
3640,403145
3641,338798
3642,7945
3643,46442
3644,26820
3645,310284
3646,47828
3647,9545
3648,49391
3649,51471
3650,138865
3651,69332
3652,44690
3653,398961
3654,346404
3655,114185
3656,361276
3657,408546
3658,346675
3659,403871
3660,392559
3661,396523
3662,396518
3663,396618
3664,396652
3665,373584
3666,397203
3667,397341
3668,397443
3669,397837
3670,398748
3671,398810
3672,398059
3673,399073
3674,399091
3675,404425
3676,402675
3677,404838
3678,254353
3679,406668
3680,150782
3681,402323
3682,40670
3683,24013
3684,16454
3685,58111
3686,58280
3687,289658
3688,75925
3689,15514
3690,15565
3691,185311
3692,10534
3693,410231
3694,396093
3695,396388
3696,396674
3697,397378
3698,397919
3699,398854
3700,399495
3701,402767
3702,396214
3703,393019
3704,407940
3705,77957
3706,156105
3707,55604
3708,397214
3709,42890
3710,34411
3711,48573
3712,147347
3713,194392
3714,25207
3715,28990
3716,49365
3717,9440
3718,403334
3719,410182
3720,395854
3721,396317
3722,395996
3723,397825
3724,397873
3725,397900
3726,398660
3727,398919
3728,399797
3729,399872
3730,397411
3731,300083
3732,55662
3733,43839
3734,15901
3735,11868
3736,10223
3737,115901
3738,202654
3739,127220
3740,409874
3741,71978
3742,407305
3743,407767
3744,396367
3745,396382
3746,396622
3747,397016
3748,397288
3749,396632
3750,397569
3751,397843
3752,397992
3753,394384
3754,398065
3755,396456
3756,399397
3757,397290
3758,401692
3759,404209
3760,405708
3761,154066
3762,60769
3763,119468
3764,22455
3765,57327
3766,50335
3767,37677
3768,69362
3769,10845
3770,8434
3771,39098
3772,116919
3773,9317
3774,108802
3775,44077
3776,35270
3777,247300
3778,409453
3779,355553
3780,396316
3781,396405
3782,396656
3783,396959
3784,397684
3785,399131
3786,399172
3787,396946
3788,402751
3789,401868
3790,403159
3791,403853
3792,400183
3793,406385
3794,406898
3795,406900
3796,401080
3797,136142
3798,65760
3799,26878
3800,92354
3801,51921
3802,13742
3803,45757
3804,264774
3805,56246
3806,13406
3807,38363
3808,74896
3809,94241
3810,177498
3811,408927
3812,60972
3813,396040
3814,396131
3815,396227
3816,397729
3817,396660
3818,396301
3819,396895
3820,399809
3821,399933
3822,400039
3823,401293
3824,396562
3825,399584
3826,404490
3827,405238
3828,406983
3829,405808
3830,9141
3831,76633
3832,9121
3833,60290
3834,40440
3835,337721
3836,249201
3837,76240
3838,395951
3839,408541
3840,408772
3841,403474
3842,14426
3843,52261
3844,203227
3845,31242
3846,110523
3847,400282
3848,399523
3849,396419
3850,396630
3851,396752
3852,396828
3853,396935
3854,397039
3855,397095
3856,396444
3857,397627
3858,395861
3859,397876
3860,398040
3861,398193
3862,398792
3863,398948
3864,399839
3865,400716
3866,400745
3867,400834
3868,400133
3869,402102
3870,402837
3871,399984
3872,397895
3873,402996
3874,16492
3875,24839
3876,23253
3877,69920
3878,100852
3879,274568
3880,174502
3881,7690
3882,89746
3883,16637
3884,301962
3885,7940
3886,12992
3887,15053
3888,399488
3889,33975
3890,408971
3891,94646
3892,402438
3893,406798
3894,396137
3895,396149
3896,396293
3897,175589
3898,396631
3899,397156
3900,397604
3901,396531
3902,399549
3903,314890
3904,404342
3905,404358
3906,401767
3907,405271
3908,340441
3909,400219
3910,293260
3911,65334
3912,14508
3913,51862
3914,15115
3915,14532
3916,51362
3917,403678
3918,212084
3919,288777
3920,13506
3921,113093
3922,9125
3923,60656
3924,57145
3925,406261
3926,42578
3927,183041
3928,395884
3929,396166
3930,396371
3931,396907
